"","block.number","block.type","trial.number","practice",".thisRepN",".thisTrialN",".thisN",".thisIndex","thisRow.t","notes","RT","clicked.reward","consecutive.distance","distance.to.top.10.","total","mean","Participant.Nummer","Leeftijd","Gender","schrijfhand","X","participant_number"
"6058",6,"mean",17,0,0,117,117,117,NA,NA,0.344090200029314,74,0.11,0.11,1297,72,22,19,"vrouwelijk","rechts",NA,"22"
"6059",6,"mean",18,0,0,118,118,118,NA,NA,0.447476299945265,74,0.11,0.15556349186104,1371,72,22,19,"vrouwelijk","rechts",NA,"22"
"6060",6,"mean",19,0,0,119,119,119,NA,NA,0.282184800016694,72,0.11,0.245967477524977,1443,72,22,19,"vrouwelijk","rechts",NA,"22"
"6061",7,"total",0,0,0,120,120,120,NA,NA,1.52656779997051,60,1.32457540366715,1.32457540366715,60,60,22,19,"vrouwelijk","rechts",NA,"22"
"6062",7,"total",1,0,0,121,121,121,NA,NA,0.500971400062554,61,0.11,0,121,60,22,19,"vrouwelijk","rechts",NA,"22"
"6063",7,"total",2,0,0,122,122,122,NA,NA,0.79689470003359,15,0.777817459305202,0.777817459305202,136,45,22,19,"vrouwelijk","rechts",NA,"22"
"6064",7,"total",3,0,0,123,123,123,NA,NA,0.936499500065111,70,1.32457540366715,0,206,51,22,19,"vrouwelijk","rechts",NA,"22"
"6065",7,"total",4,0,0,124,124,124,NA,NA,0.470784000004642,69,0.11,0.11,275,55,22,19,"vrouwelijk","rechts",NA,"22"
"6066",7,"total",5,0,0,125,125,125,NA,NA,0.282290800008923,66,0.11,0.22,341,56,22,19,"vrouwelijk","rechts",NA,"22"
"6067",7,"total",6,0,0,126,126,126,NA,NA,0.272028499981388,65,0.11,0.33,406,58,22,19,"vrouwelijk","rechts",NA,"22"
"6068",7,"total",7,0,0,127,127,127,NA,NA,0.105642799986526,65,0.11,0.44,471,58,22,19,"vrouwelijk","rechts",NA,"22"
"6069",7,"total",8,0,0,128,128,128,NA,NA,0.25167559995316,68,0.11,0.55,539,59,22,19,"vrouwelijk","rechts",NA,"22"
"6070",7,"total",9,0,0,129,129,129,NA,NA,0.25315980007872,68,0.11,0.55,607,60,22,19,"vrouwelijk","rechts",NA,"22"
"6071",7,"total",10,0,0,130,130,130,NA,NA,0.214699300006032,66,0.11,0.66,673,61,22,19,"vrouwelijk","rechts",NA,"22"
"6072",7,"total",11,0,0,131,131,131,NA,NA,0.371743600000627,63,0.11,0.669103878332804,736,61,22,19,"vrouwelijk","rechts",NA,"22"
"6073",7,"total",12,0,0,132,132,132,NA,NA,0.218062400002964,65,0.11,0.560892146495206,801,61,22,19,"vrouwelijk","rechts",NA,"22"
"6074",7,"total",13,0,0,133,133,133,NA,NA,0.24406140006613,64,0.11,0.453541618817943,865,61,22,19,"vrouwelijk","rechts",NA,"22"
"6075",7,"total",14,0,0,134,134,134,NA,NA,0.3843813999556,63,0.11,0.347850542618522,928,61,22,19,"vrouwelijk","rechts",NA,"22"
"6076",7,"total",15,0,0,135,135,135,NA,NA,0.489597800071351,64,0.11,0.245967477524977,992,62,22,19,"vrouwelijk","rechts",NA,"22"
"6077",7,"total",16,0,0,136,136,136,NA,NA,0.779654600075446,67,0.11,0.15556349186104,1059,62,22,19,"vrouwelijk","rechts",NA,"22"
"6078",7,"total",17,0,0,137,137,137,NA,NA,0.576789199956693,71,0.11,0,1130,62,22,19,"vrouwelijk","rechts",NA,"22"
"6079",7,"total",18,0,0,138,138,138,NA,NA,0.173099600011483,73,0.11,0,1203,63,22,19,"vrouwelijk","rechts",NA,"22"
"6080",7,"total",19,0,0,139,139,139,NA,NA,0.657503800000995,62,0.22,0.11,1265,63,22,19,"vrouwelijk","rechts",NA,"22"
"6081",8,"mean",0,0,0,140,140,140,NA,NA,1.37721349997446,78,0.88,0.88,78,78,22,19,"vrouwelijk","rechts",NA,"22"
"6082",8,"mean",1,0,0,141,141,141,NA,NA,0.604203800088726,76,0.11,0.11,154,77,22,19,"vrouwelijk","rechts",NA,"22"
"6083",8,"mean",2,0,0,142,142,142,NA,NA,1.25279150006827,73,0.11,0.15556349186104,227,75,22,19,"vrouwelijk","rechts",NA,"22"
